,sexo_m,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
698,0,1,1,0,58.49315068493151,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
699,0,1,1,0,58.49315068493151,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
700,0,1,1,0,58.49315068493151,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
701,0,0,1,0,61.06849315068493,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
702,0,1,1,1,38.07123287671233,0.9424657534246575,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
703,0,1,1,1,38.07123287671233,0.9424657534246575,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
704,0,1,1,1,38.07123287671233,0.9424657534246575,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
705,1,0,1,0,30.235616438356164,11.783561643835617,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
706,1,0,1,0,30.235616438356164,11.783561643835617,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
707,1,0,1,0,30.235616438356164,11.783561643835617,1,1,1,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
708,0,1,1,1,39.654794520547945,6.189041095890411,1,0,0,1,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
709,0,0,1,0,64.03287671232877,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
710,1,0,0,0,46.586301369863016,12.531506849315068,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
711,0,0,1,1,30.24383561643836,7.695890410958904,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
712,0,0,1,1,30.24383561643836,7.695890410958904,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
713,0,0,1,1,30.24383561643836,7.695890410958904,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
714,0,0,1,0,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
715,0,0,1,0,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
716,0,0,1,0,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
717,0,0,1,0,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
718,0,0,1,0,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
719,0,0,1,0,42.32876712328767,2.1095890410958904,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
720,0,0,1,2,41.47945205479452,8.695890410958905,1,1,0,1,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
721,0,0,1,2,41.47945205479452,8.695890410958905,1,1,0,1,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
722,0,0,1,2,41.47945205479452,8.695890410958905,1,1,0,1,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
723,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
724,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
725,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
726,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
727,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
728,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
729,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
730,0,1,1,0,35.87671232876713,4.526027397260274,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
731,1,1,1,2,47.345205479452055,15.282191780821918,1,1,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
732,0,0,1,0,51.11232876712329,7.276712328767124,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
733,0,1,1,0,61.35616438356164,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
734,0,1,1,0,32.38904109589041,2.024657534246576,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
735,0,0,1,1,48.942465753424656,19.36986301369863,1,0,0,1,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
736,0,0,1,1,48.942465753424656,19.36986301369863,1,0,0,1,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
737,0,0,1,1,48.942465753424656,19.36986301369863,1,0,0,1,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
738,0,0,1,0,45.37534246575343,2.8575342465753426,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
739,0,0,1,0,45.37534246575343,2.8575342465753426,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
740,0,0,1,0,45.37534246575343,2.8575342465753426,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
741,0,0,1,0,45.37534246575343,2.8575342465753426,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
742,0,1,1,1,38.47945205479452,2.8575342465753426,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
743,1,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
744,1,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,True,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
745,1,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
746,1,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
747,1,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
748,1,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
749,1,1,1,1,49.78904109589041,1.8575342465753424,1,0,1,1,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
750,0,0,1,0,56.67945205479453,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
751,0,0,1,0,56.67945205479453,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
752,0,0,1,0,56.67945205479453,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
753,0,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
754,0,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
755,0,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
756,0,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
757,0,0,1,0,65.09041095890412,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
758,1,1,1,0,62.24657534246575,2.356164383561644,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
759,1,1,1,0,62.24657534246575,2.356164383561644,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
760,0,1,1,0,55.88767123287671,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
761,0,1,1,0,55.88767123287671,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
762,0,0,0,0,61.0,2.271232876712329,1,0,0,1,1.0,False,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
763,0,0,0,0,61.0,2.271232876712329,1,0,0,1,1.0,True,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
764,0,1,1,2,34.917808219178085,1.4383561643835616,1,0,0,1,4.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
765,0,1,1,2,34.917808219178085,1.4383561643835616,1,0,0,1,4.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
766,0,0,0,0,46.06575342465754,18.12054794520548,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
767,0,0,0,0,46.06575342465754,18.12054794520548,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
768,0,0,0,0,46.06575342465754,18.12054794520548,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
769,0,0,0,0,46.06575342465754,18.12054794520548,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
770,0,0,0,0,46.06575342465754,18.12054794520548,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
771,0,0,0,0,46.06575342465754,18.12054794520548,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
772,0,0,0,0,62.54246575342466,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
773,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
774,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
775,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
776,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
777,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
778,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
779,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
780,0,1,1,1,37.72054794520548,7.027397260273973,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
781,1,1,1,0,40.36438356164384,3.778082191780822,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
782,1,1,1,0,40.36438356164384,3.778082191780822,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
783,1,1,1,0,40.36438356164384,3.778082191780822,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
784,0,0,0,0,30.71780821917808,7.027397260273973,1,0,0,1,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
785,0,0,1,1,37.30684931506849,7.528767123287671,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
786,1,1,1,0,49.9013698630137,9.610958904109587,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
787,1,1,1,0,49.9013698630137,9.610958904109587,1,0,0,1,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
788,1,1,1,0,49.43835616438356,4.945205479452055,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
789,1,0,1,0,60.6,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
790,0,0,1,0,30.46027397260274,10.610958904109587,1,1,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
791,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
792,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
793,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
794,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
795,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
796,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
797,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
798,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
799,0,0,1,0,54.9972602739726,0.6054794520547945,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
800,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
801,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
802,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
803,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
804,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
805,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
806,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
807,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
808,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
809,0,1,1,0,29.416438356164385,5.693150684931507,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
810,0,1,1,0,32.93424657534246,0.3561643835616438,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
811,0,1,1,0,32.93424657534246,0.3561643835616438,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
812,0,1,1,0,32.93424657534246,0.3561643835616438,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
813,0,1,1,0,32.93424657534246,0.3561643835616438,1,0,1,1,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
814,1,1,1,2,45.36438356164384,8.863013698630137,1,0,0,0,4.0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
815,1,1,1,2,45.36438356164384,8.863013698630137,1,0,0,0,4.0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
816,1,1,1,2,45.36438356164384,8.863013698630137,1,0,0,0,4.0,False,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
817,0,0,1,0,45.44657534246576,2.7753424657534245,1,0,0,1,2.0,False,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
818,0,0,1,1,47.915068493150685,20.704109589041096,1,0,1,0,3.0,False,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
819,0,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
820,0,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
821,0,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
822,0,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
823,0,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
824,0,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
825,0,0,1,0,55.61095890410959,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
826,0,0,1,1,62.42191780821918,-1000.6657534246576,1,0,0,0,3.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
827,0,0,1,0,50.44931506849315,14.254794520547945,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
828,0,0,1,0,51.55342465753424,2.997260273972602,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
829,0,0,1,0,51.55342465753424,2.997260273972602,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
830,1,0,1,0,34.59178082191781,14.506849315068491,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
831,1,1,1,1,46.75890410958904,0.6657534246575343,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
832,1,1,1,1,46.75890410958904,0.6657534246575343,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
833,0,0,1,1,43.40547945205479,3.83013698630137,1,0,1,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
834,0,0,1,1,43.40547945205479,3.83013698630137,1,0,1,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
835,0,0,1,1,43.40547945205479,3.83013698630137,1,0,1,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
836,0,0,1,1,43.40547945205479,3.83013698630137,1,0,1,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
837,0,0,1,0,60.43561643835616,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
838,0,0,1,1,55.36438356164384,22.008219178082197,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
839,0,0,1,1,55.36438356164384,22.008219178082197,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
840,0,1,1,0,52.48219178082192,12.33972602739726,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
841,0,0,1,0,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
842,0,0,1,0,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
843,0,0,1,0,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
844,0,0,1,0,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
845,0,0,1,0,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
846,0,0,1,0,61.14794520547945,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
847,1,1,1,1,44.76164383561644,12.75068493150685,1,1,1,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
848,0,0,0,0,56.49589041095891,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
849,0,1,1,0,51.917808219178085,2.745205479452055,1,1,1,0,2.0,True,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
850,0,1,1,0,51.917808219178085,2.745205479452055,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
851,0,1,1,0,51.917808219178085,2.745205479452055,1,1,1,0,2.0,True,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
852,0,1,1,0,51.917808219178085,2.745205479452055,1,1,1,0,2.0,True,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
853,0,0,0,0,57.45205479452055,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
854,0,0,0,0,57.45205479452055,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
855,0,0,0,0,27.78356164383561,6.934246575342466,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
856,0,0,0,0,27.78356164383561,6.934246575342466,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
857,0,0,0,0,27.78356164383561,6.934246575342466,1,0,0,0,1.0,False,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
858,1,1,1,0,41.56712328767123,6.504109589041096,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
859,0,0,0,0,35.35342465753425,11.772602739726029,1,0,1,0,1.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
860,0,0,0,0,35.35342465753425,11.772602739726029,1,0,1,0,1.0,False,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
861,0,1,1,0,51.512328767123286,2.5013698630136987,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
862,1,0,1,0,51.17808219178082,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
863,1,1,1,1,37.31780821917808,3.0876712328767124,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
864,1,1,1,1,37.31780821917808,3.0876712328767124,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
865,1,1,1,1,37.31780821917808,3.0876712328767124,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
866,1,1,1,1,34.967123287671235,6.178082191780822,1,0,1,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
867,1,1,1,1,34.967123287671235,6.178082191780822,1,0,1,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
868,1,1,1,1,34.967123287671235,6.178082191780822,1,0,1,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
869,1,1,0,0,27.2054794520548,1.8465753424657532,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
870,0,0,1,2,29.81095890410959,0.3342465753424657,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
871,0,0,1,1,29.052054794520547,6.504109589041096,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
872,0,0,1,1,29.052054794520547,6.504109589041096,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
873,0,0,1,1,34.10958904109589,4.016438356164383,1,0,0,0,3.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
874,0,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
875,0,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
876,0,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
877,0,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
878,0,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
879,0,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
880,0,0,1,0,62.32054794520548,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
